,scan,precmz,ms1scan,rt,charge,i,i_norm,mslevel,i_norm_ms1,filename,query_name,query,collision_type,energy,collision_type_energy
57,88,258.93310546875,86,0.292286467467,0,68002.27319335938,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
58,90,154.086364746094,89,0.297408120533,0,1321799.0498046875,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
59,91,272.959564208984,89,0.3018314848,0,74570.33129882812,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
60,93,219.040100097656,92,0.307286734933,0,3933355.7092285156,1.0,2,0.0003151157785807618,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
61,94,123.116882324219,92,0.311708940267,0,404805.8142089844,1.0,2,0.0003151157785807618,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
62,96,114.066230773926,95,0.317553380267,1,498702.8759765625,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
63,97,219.039978027344,95,0.321974768533,0,3965618.350830078,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
64,99,241.216201782227,98,0.327070064533,0,81802.09521484375,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
65,100,123.116851806641,98,0.331493066667,0,468654.82958984375,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
66,102,219.017791748047,101,0.3368605392,1,5057871.813720703,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
67,103,121.016479492188,101,0.3412826008,0,10429371.592041016,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
68,105,285.041748046875,104,0.346730661867,1,4033671.0173339844,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
69,106,161.029479980469,104,0.351153189867,1,24440906.985839844,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
70,108,161.029449462891,107,0.356221321333,1,30951268.212402344,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
71,109,121.016250610352,107,0.3606419464,1,16342239.16381836,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
72,111,256.964447021484,110,0.366078124,0,8335242.8037109375,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
73,112,243.019866943359,110,0.370489542667,1,9607736.528320312,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
74,114,256.964263916016,113,0.375806837067,1,5211853.151855469,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
75,115,243.019714355469,113,0.380228275733,1,7100798.862792969,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
76,117,258.99755859375,116,0.3854952632,1,9549241.864013672,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
77,118,103.005851745605,116,0.389917054933,1,1609645.9968261719,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
78,120,103.005798339844,119,0.3943711544,1,859819.01953125,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
79,121,179.039901733398,119,0.398804449333,0,18060508.409423828,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
80,123,177.007019042969,122,0.404193281333,1,9741009.395019531,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
81,124,262.981384277344,122,0.408616071733,1,2388987.1677246094,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
82,126,268.998291015625,125,0.414017460267,1,2789798.0,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
83,127,262.981323242188,125,0.418440123733,1,2470969.1362304688,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
84,129,142.947982788086,128,0.4239313192,0,1046014.0695800781,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
85,130,306.861175537109,128,0.428354912533,0,977205.6433105469,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
86,132,196.877853393555,131,0.434177345067,0,615043.8601074219,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
87,133,142.948043823242,131,0.438603706667,0,602262.5676269531,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
88,135,110.071380615234,134,0.4437918696,1,11236716.291503906,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
89,136,178.058792114258,134,0.448215791733,1,1493299.9765625,1.0,2,,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
90,138,156.076705932617,137,0.453096182133,1,14843023.419677734,1.0,2,0.0013316502571145347,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
91,139,110.071250915527,137,0.457519853067,1,5654083.087646484,1.0,2,0.0013316502571145347,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
92,141,156.076766967773,140,0.4627569624,1,3990119.6694335938,1.0,2,0.008845735225542101,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
93,142,124.086936950684,140,0.467189459467,1,459416.8576660156,1.0,2,0.008845735225542101,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
94,144,365.105010986328,143,0.4727281728,1,558727.625,1.0,2,0.17614263545923117,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
95,145,290.145660400391,143,0.477151127733,1,791300.9313964844,1.0,2,0.17614263545923117,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
96,147,176.066513061523,146,0.482447188,1,4180783.0268554688,1.0,2,0.08876816261150765,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
97,148,259.139984130859,146,0.486875101333,1,617876.8591308594,1.0,2,0.08876816261150765,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
98,150,160.096771240234,149,0.491888310133,0,7494199.419677734,1.0,2,0.055592959188354094,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
99,151,227.124938964844,149,0.496310226667,1,16244406.232177734,1.0,2,0.055592959188354094,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
100,153,118.0859375,152,0.500937828,1,19487896.020751953,1.0,2,0.035615676395608455,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
101,154,160.096710205078,152,0.5053615496,0,4479438.55859375,1.0,2,0.035615676395608455,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,60.0,HCD__60.0
102,156,118.085968017578,155,0.510607486667,0,18191264.520996094,1.0,2,0.03841357492638983,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
103,157,157.060653686523,155,0.515030241067,1,7298417.193115234,1.0,2,0.03841357492638983,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
104,159,365.104766845703,158,0.5201216448,1,4917393.859863281,1.0,2,0.05111170984014662,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
105,160,157.060562133789,158,0.524543279733,1,4012774.1052246094,1.0,2,0.05111170984014662,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
106,162,141.065841674805,161,0.5294200544,1,6920960.693603516,1.0,2,0.018199817500772954,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
107,163,189.123306274414,161,0.533855069867,1,7271114.937988281,1.0,2,0.018199817500772954,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
108,165,189.123275756836,164,0.538896074933,1,6202437.575683594,1.0,2,0.015456636141612492,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
109,166,141.065643310547,164,0.543319220533,1,2118795.9553222656,1.0,2,0.015456636141612492,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
110,168,399.144378662109,167,0.5487453808,1,9001773.141845703,1.0,2,0.028172803740103218,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
111,169,250.093322753906,167,0.553169214667,1,1192736.361328125,1.0,2,0.028172803740103218,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
112,171,399.144073486328,170,0.558954398933,1,4488446.940673828,1.0,2,0.005899480931319994,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
113,172,247.092208862305,170,0.563378097067,1,1144539.32421875,1.0,2,0.005899480931319994,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
114,174,198.087326049805,173,0.568686533067,1,7712289.7880859375,1.0,2,0.001986666453175539,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
115,175,132.065521240234,173,0.5731085128,1,9280244.782714844,1.0,2,0.001986666453175539,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
116,177,132.0654296875,176,0.577792543467,1,8798310.434814453,1.0,2,0.003152971250246137,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
117,178,198.087280273438,176,0.5822156072,1,2483598.487060547,1.0,2,0.003152971250246137,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
118,180,116.070541381836,179,0.587334428,0,5659346.239501953,1.0,2,0.0027936500089998993,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
119,181,555.196472167969,179,0.591753374667,1,629150.7895507812,1.0,2,0.0027936500089998993,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
120,183,287.196441650391,182,0.597239717333,1,3564676.5563964844,1.0,2,0.0018167919507983779,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
121,184,166.083831787109,182,0.601740799467,1,1168643.9904785156,1.0,2,0.0018167919507983779,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
122,186,318.129333496094,185,0.606915593067,1,8374516.214599609,1.0,2,0.00201977368712381,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
123,187,120.065452575684,185,0.611339169333,0,8461632.696777344,1.0,2,0.00201977368712381,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
124,189,120.065505981445,188,0.616584922667,1,6949656.8388671875,1.0,2,0.003887332719912345,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
125,190,173.092071533203,188,0.6210062496,1,4930038.513183594,1.0,2,0.003887332719912345,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
126,192,283.041809082031,191,0.6271153864,1,5941851.208251953,1.0,2,0.005656987333884555,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
127,193,127.050285339355,191,0.631539151733,1,1510701.1130371094,1.0,2,0.005656987333884555,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
128,195,283.041656494141,194,0.636978090133,1,4143615.3256835938,1.0,2,0.009943139655236246,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
129,196,127.050178527832,194,0.641401091733,1,1021450.5368652344,1.0,2,0.009943139655236246,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
130,198,229.118225097656,197,0.646926916267,1,1147166.6999511719,1.0,2,0.013167289892818774,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
131,199,177.039291381836,197,0.651349724533,0,8035228.4599609375,1.0,2,0.013167289892818774,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
132,201,133.031799316406,200,0.656785389067,1,2779665.510986328,1.0,2,0.013743990247217784,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
133,202,150.058288574219,200,0.661210442667,1,4030846.2133789062,1.0,2,0.013743990247217784,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,40.0,HCD__40.0
134,204,163.04231262207,203,0.667150708533,1,3719637.4826660156,1.0,2,0.02134002871171962,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
135,205,256.092834472656,203,0.671573147733,1,3509036.5810546875,1.0,2,0.02134002871171962,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
136,207,163.042236328125,206,0.6767146976,1,2292841.278076172,1.0,2,0.03307930120766295,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
137,208,256.092651367188,206,0.681136869067,1,2148569.696533203,1.0,2,0.03307930120766295,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
138,210,248.112762451172,209,0.686636701867,1,1719147.0380859375,1.0,2,0.03533658813924536,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
139,211,174.112487792969,209,0.6910583776,1,1313856.62890625,1.0,2,0.03533658813924536,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
140,213,248.112915039063,212,0.6964894056,1,873219.0700683594,1.0,2,0.007831577156580982,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
141,214,485.137237548828,212,0.7009914496,1,1493002.5183105469,1.0,2,0.007831577156580982,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
142,216,202.118560791016,215,0.7065706232,0,4040693.022216797,1.0,2,0.004113596704492404,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
143,217,485.136566162109,215,0.7109922952,1,869857.3369140625,1.0,2,0.004113596704492404,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
144,219,202.118499755859,218,0.716407635733,0,4363681.413818359,1.0,2,0.004141589849943579,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,20.0,HCD__20.0
145,220,167.092529296875,218,0.7208319632,1,2650551.4311523438,1.0,2,0.004141589849943579,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
146,222,167.092651367188,221,0.726256276267,1,2039516.5112304688,1.0,2,0.003066324303866317,ms_data_02.mzML,L-Carnitine_MS2,QUERY scaninfo(MS2DATA) FILTER MS1MZ= 162.11246:TOLERANCEPPM=2.5 AND RTMIN=0.35 AND RTMAX=0.65,HCD,30.0,HCD__30.0
